-111.0000,40.5000, TEXTURE ,2341,24.82,39.91,35.22,0, IGBP ,WEST
-111.0000,42.0000, TEXTURE ,2288,42.68,30.52,27.00,0, IGBP ,WEST
-111.0000,42.5000, TEXTURE ,2269,37.11,31.62,31.15,0, IGBP ,WEST
-111.0000,43.0000, TEXTURE ,2251,37.31,31.63,30.97,0, IGBP ,WEST
-111.0000,44.0000, TEXTURE ,2214,39.17,31.65,29.30,0, IGBP ,WEST
-111.0000,44.5000, TEXTURE ,2195,39.35,31.70,29.21,0, IGBP ,WEST
-111.0000,45.0000, TEXTURE ,2176,39.33,33.70,27.09,0, IGBP ,WEST
-111.0000,45.5000, TEXTURE ,2157,42.07,31.90,26.16,0, IGBP ,WEST
-111.0000,46.5000, TEXTURE ,2118,39.50,31.71,29.04,0, IGBP ,WEST
-110.5000,32.5000, TEXTURE ,2599,59.24,21.69,19.07,0, IGBP ,WEST
-110.5000,33.5000, TEXTURE ,2570,49.99,24.98,25.02,0, IGBP ,WEST
-110.5000,34.0000, TEXTURE ,2555,33.26,31.63,35.09,0, IGBP ,WEST
-110.5000,40.5000, TEXTURE ,2341,23.17,40.89,35.93,0, IGBP ,WEST
-110.5000,43.0000, TEXTURE ,2251,36.67,32.10,31.13,0, IGBP ,WEST
-110.5000,43.5000, TEXTURE ,2233,37.27,32.94,29.95,0, IGBP ,WEST
-110.5000,44.0000, TEXTURE ,2214,36.34,34.08,29.82,0, IGBP ,WEST
-110.5000,44.5000, TEXTURE ,2195,35.95,34.63,29.63,0, IGBP ,WEST
-110.5000,45.0000, TEXTURE ,2176,32.75,38.58,28.73,0, IGBP ,WEST
-110.5000,46.0000, TEXTURE ,2137,42.53,31.93,25.65,0, IGBP ,WEST
-110.5000,46.5000, TEXTURE ,2118,40.14,30.40,29.36,0, IGBP ,WEST
-110.0000,33.0000, TEXTURE ,2585,50.28,24.95,24.76,0, IGBP ,WEST
-110.0000,33.5000, TEXTURE ,2570,33.34,31.16,35.47,0, IGBP ,WEST
-110.0000,37.5000, TEXTURE ,2444,41.36,30.28,28.20,0, IGBP ,WEST
-110.0000,40.5000, TEXTURE ,2341,26.50,38.45,34.92,0, IGBP ,WEST
-110.0000,43.0000, TEXTURE ,2251,33.74,36.85,29.38,0, IGBP ,WEST
-110.0000,43.5000, TEXTURE ,2233,33.68,36.69,29.80,0, IGBP ,WEST
-110.0000,44.0000, TEXTURE ,2214,32.17,37.36,30.65,0, IGBP ,WEST
-110.0000,44.5000, TEXTURE ,2195,32.72,38.53,28.82,0, IGBP ,WEST
-110.0000,45.0000, TEXTURE ,2176,35.45,37.18,27.41,0, IGBP ,WEST
-109.5000,31.5000, TEXTURE ,2628,57.63,23.90,18.47,0, IGBP ,WEST
-109.5000,33.0000, TEXTURE ,2585,40.68,28.46,30.84,0, IGBP ,WEST
-109.5000,33.5000, TEXTURE ,2570,33.34,31.16,35.47,0, IGBP ,WEST
-109.5000,42.5000, TEXTURE ,2269,35.96,35.26,28.81,0, IGBP ,WEST
